x,y,g,id,date
-87.689806,41.802880,26.2728125,vMzarBqWGGh0kRewWQo19w,2012-09
-87.690726,41.802865,24.334375,clWAPb0aXscvOxipsAm4HQ,2018-07
-87.691677,41.802846,38.6392708333,bg3vbu2UTJl3FpDR2xPonA,2018-07
-87.692519,41.802830,42.4227083333,KNkT7wtI9WSSmakFwkf6-A,2018-07
-87.693447,41.802811,18.9042708333,0k-pwEf7dkeagd4TAq6PBQ,2018-07
-87.629035,41.903932,2.9378125,C_j23HatTET6Chnl-Zpclg,2018-06
-87.629919,41.903917,4.63635416667,9TpjT_upgtAJQu1QBcM-2A,2018-06
-87.628110,41.893280,6.50927083333,Cq1kKQCAYdOsjMp9FonvUg,2017-08
-87.629064,41.893263,12.3336458333,5W1pJ-sYV2c6-EqS1mxcuQ,2017-08
-87.630606,41.893239,2.4171875,zpi1z4sJBWbdqZD8QHCBBQ,2018-06
-87.630887,41.893235,21.425625,CEqYGcQXzfiDg99_I60Btg,2018-06
-87.631699,41.893223,9.70666666667,jxAVOWaxAiFnXf1YZjLWGA,2017-08
-87.632641,41.893214,9.3678125,kKsCSs05gcI5-QK0BbeFiQ,2017-08
-87.633505,41.893201,1.6484375,eGqFfAsf14C_lHHPo8c6eQ,2018-07
-87.669617,41.878485,20.95,EG_F_xPBj0EbhqLrmNJLMA,2018-06
-87.670158,41.878022,4.92270833333,KO2-0sMFxlx2I1FM39cbtw,2018-06
-87.732589,41.907713,36.8672916667,Sbp1b47l5z190KcTLFQ7ZA,2017-08
-87.732599,41.908344,14.9983333333,8tq2W2b5HWLsOKz8gFOqiA,2017-08
-87.663847,41.891009,13.0863541667,kdyw6IjSFncuy662law_2w,2018-06
-87.663906,41.891690,41.8196875,WE922k3Mv19UF5froWnmjA,2018-06
-87.663924,41.892311,30.5432291667,e4zqGMUK84xNspNroBTrag,2018-06
-87.663939,41.892979,24.0378125,ZO9vAGzxaD4GLkdZzKJlBw,2018-05
-87.663961,41.893701,14.0760416667,doCQcOuS76vN5LeiUI3HGg,2018-05
-87.663980,41.894361,34.9013541667,rl0kmkFTZlcT1s79DghM5w,2018-05
-87.663995,41.895009,32.03375,ynM1uMGDnEH0syeM9TCcNw,2017-09
-87.664018,41.895691,11.3930208333,Ug0hY9I4U6rOa2LWtS5_aw,2017-09
-87.662758,41.900706,18.070625,e0I_xzNA98EyJ7FRB3_T0g,2016-09
-87.663608,41.900690,27.4435416667,9hkycEx5YDx7YFT45ofDaA,2018-06
-87.664570,41.900671,29.5461458333,Fvw9yz4O6rOcjhE7mwfL9g,2018-06
-87.665416,41.900656,14.4361458333,OTh3T7ceN1Vz7r2zRBIsfQ,2018-06
-87.666382,41.900637,24.2358333333,hSe2vYp2f8Hch6qDHFY6vw,2018-06
-87.665054,41.903358,14.1610416667,5cpS5WNTr9521Bd5emUHog,2018-07
-87.665062,41.904016,36.7466666667,73WG7ke4ZZ14VTrbjGgtcQ,2018-06
-87.665071,41.904745,27.2328125,45G8mBdqewDMupDwXaUWlw,2018-06
-87.661590,41.901443,24.0644791667,LELcrWG8Wq2gnVqr3lo-vA,2018-06
-87.661197,41.900911,16.56,t5RdwXTjF9UOGN-I5_GpqA,2018-06
-87.661239,41.900273,4.09385416667,EaG7zIXfq1G0rS8wkKG6zg,2018-06
-87.659421,41.900667,24.6919791667,CmOvPksHJOk0L9-zHVNYBA,2018-06
-87.739710,41.773820,32.5730208333,GRy1X_PTU7SH65VZ6SfGIA,2017-07
-87.739730,41.774538,31.895625,On7StkjmoRNHbzSI-GxTyw,2017-07
-87.739809,41.777229,22.8475,YVI4IL3qfK2LRFxMPATMtQ,2017-09
-87.739823,41.777828,27.6382291667,EHaeciZC0uQzZEcPjR-Wvw,2017-09
-87.739839,41.778557,9.55020833333,AQaJ98WvBvFRnRcYK3_B9g,2018-07
-87.739863,41.779229,28.773125,z_UCfxmT6xIrhyZ8k0XhSg,2018-07
-87.739887,41.779909,27.3864583333,DU6zNBgHQAOCSijDTLuIJg,2018-07
-87.739908,41.780506,28.54125,0cRc2_gfSxVUAdbh60GR2A,2018-07
-87.739932,41.781179,22.2128125,6U8iqdNf97RkTM4QlIuppA,2018-07
-87.739959,41.781932,33.088125,U6lbPxt6u93xBivMM87Xmw,2018-07
-87.739978,41.782523,42.7608333333,j0IfXbCzmceOEMkx1Cf3zA,2018-07
-87.740002,41.783250,28.0576041667,XwIRbeCgmubCTAc0X0YEDQ,2018-07
-87.740015,41.783867,21.801875,QslDNJZp3DOahkl5V9B-Ag,2018-07
-87.715482,41.692200,26.3839583333,hns-AIoGBD76zl8KjAkORA,2016-06
-87.715989,41.705647,32.211875,VazoZXpBwV_UKLb0wj709Q,2014-08
-87.702885,41.975931,40.0963541667,rho5LvV--YWweSjDNnX42A,2018-07
-87.703095,41.976626,38.1341666667,og4vV1Nu0y0PUls83Z-DLw,2018-07
-87.703292,41.977293,45.6005208333,3_f3RrNKBQrkPQ5wo-fI1Q,2018-07
-87.798775,41.979363,28.6014583333,1GA8QVSCs08UK2fBGLD2uw,2018-06
-87.798799,41.980057,36.1866666667,PcY9iXAjiyarpQ7wMgnlZw,2018-05
-87.661416,41.933442,33.774375,mojO45XNvfwdIWZheh_NZg,2017-09
-87.662327,41.933418,26.8284375,LrZnfuHKOGII2p8T_q2JdA,2017-09
-87.663139,41.933400,38.2991666667,8WkoMx7xhC4mEE3agggT5Q,2017-09
-87.664077,41.933388,5.24083333333,4chbJuR3xpsaxgL2LQuMTQ,2009-04
-87.665016,41.933374,33.8527083333,sByBTbkFhVRYurmKa1SK3g,2017-09
-87.665820,41.933363,33.0798958333,atcWSImh1Ilscms5bFgY_w,2017-09
-87.666746,41.933345,23.2613541667,yWkNi9zhdJMtSJ_lO5X_LQ,2016-09
-87.667737,41.933324,18.6939583333,Wiub8xQYX-3U0ASTIIecgw,2016-09
-87.691441,41.924048,38.420625,B7vOzVSmcuYhnb-b2363MA,2018-07
-87.690515,41.924050,28.3457291667,QKGoJShUHH10NhR70zPkGA,2018-07
-87.689739,41.924052,47.2535416667,z_vR7_SxU2Vn21rcESdTgQ,2018-07
-87.688731,41.924043,27.66,05QsDGctNkY0R697iUc2Tw,2018-07
-87.687856,41.924071,22.9211458333,cek4NgobzL-VHfz5OFYfAw,2018-07
-87.663697,41.806782,41.3180208333,CyNdfOZZa5VblI8P9ldhaA,2018-07
-87.663680,41.806119,20.0038541667,NzoUBQpEzxiOh9ndX8-_HQ,2018-07
-87.663662,41.805406,35.2571875,8A0QvMXsEN5UHMbF_r620g,2018-07
-87.663648,41.804869,58.1035416667,RD_iVagUjR-2Cof4ThwIlw,2018-07
-87.663634,41.804093,24.7009375,DEK5WUQS6wwQTVGATJrlZw,2018-07
-87.663626,41.803661,44.0254166667,dU-gffnlZBGmriP1PKTMkg,2018-07
-87.663599,41.802675,46.3729166667,KhZdXSW_-ZuwXh41UNY_NA,2018-07
-87.663581,41.802200,42.9308333333,pJ3z9jPTHI6GHu_MkZwbRw,2018-07
-87.663553,41.801434,22.990625,G255Jy0KTBcTXQbYlvPRPA,2018-07
-87.663532,41.800718,47.4522916667,IrwpUE34Koj6Nzeb90yVIg,2018-07
-87.663516,41.800113,43.0177083333,eW-A9RtvMPkR-FRb-TU3XA,2018-07
-87.663499,41.799501,41.6341666667,sPEHhiOEQmecWip9DLBUPw,2018-07
-87.663484,41.798756,59.8555208333,0Rjd8OvVip8SL47cRMQ-Ag,2018-07
-87.663471,41.798130,46.325,hU6USUsb4Rk5F8DSrvsdNg,2018-07
-87.663456,41.797400,33.5477083333,1MnFt5vAQNOoVzQSmXQuIA,2018-07
-87.663444,41.796721,28.9673958333,5rIABoBa9SABQ0ejfXtUiw,2018-07
-87.663431,41.796052,38.0326041667,fIX4Age0gLoQ8r_pcK9tRg,2018-07
-87.663417,41.795373,43.7448958333,_p2AQ9pMq8tXFWsLTBnGHQ,2018-07
-87.663403,41.794737,40.0340625,D-tiBZL96X-HvbBjdXjsxw,2018-07
-87.663393,41.794286,48.4183333333,HLAwJRIfI-jUy3GBtrKi0w,2018-07
-87.649891,41.889033,4.17177083333,nW1Rt82pLuAXSiP4Iq6dDQ,2017-09
-87.633661,41.709743,47.9903125,u_zKlrWMWPc448mS3KZHEA,2018-08
-87.633631,41.708823,51.4711458333,GWFiRpH0Gx_oj1z1ICGQIw,2018-08
-87.640454,41.708771,23.388125,GfHO3_21JgjZFrG8Wj9L6A,2018-07
-87.641670,41.708748,19.4972916667,ZZCfQlYmlQrcAWptVoV4Rg,2018-07
-87.642904,41.714225,10.8053125,uK_TpAF_a1AHCLLfKUg7xg,2018-08
-87.633761,41.713421,33.4179166667,038d18AS8uEKlNhUzlVdig,2018-07
-87.629138,41.716193,29.4608333333,WZF9sE5eYF_JgVFnoyJxQA,2018-07
-87.630940,41.716166,38.8336458333,8rS5Ybhj9Lm6KCxkISmFdg,2018-07
-87.637569,41.719710,45.2213541667,kBZ7h38aLg497hZfO7zrYw,2016-06
-87.638295,41.719640,42.2007291667,VMr9xCtNTnrjRcrXPVE2Ow,2018-07
-87.639352,41.719695,38.7115625,qUcG6fuA5RDhQh3lmkelEQ,2016-06
-87.640157,41.719682,28.8859375,AUGdVlchHZJ9biQBk82cdQ,2016-06
-87.641163,41.719664,39.101875,sKXC5cVwB6TaCHgrUcFaYQ,2016-06
-87.642052,41.719652,51.0055208333,u16xFYuPCdA60uV_bYlMmQ,2016-06
-87.642919,41.719646,23.6288541667,ZCSzLOGF4Y06IGDe5MI33Q,2016-06
-87.625268,41.719894,32.371875,ZL4WsCcqt77WapLOqdc4nA,2018-07
-87.625134,41.718764,16.1861458333,wSrMyIcfUj7T0ky4r3FO1w,2018-07
-87.633713,41.711607,42.1490625,5ueXdpc0zpnjq1-7X23qfQ,2018-07
-87.723734,41.899050,23.620625,TP91kFx7tPPQTqsVEvGhMw,2018-06
-87.723866,41.903017,25.0529166667,zcyKMCDDuNY-F-KLzFbeNA,2018-06
-87.723885,41.903691,39.3214583333,et-Oyta-lizUj4uZ6igfdA,2018-06
-87.723903,41.904423,26.1891666667,2BsTAGpHU0x3lV1I6M6ejA,2018-06
-87.723936,41.905092,14.0980208333,0qfyG3M6_rKIOshknVvhhQ,2017-07
-87.724037,41.908416,21.9009375,3aWIsdIOgdju48zrAd7a7w,2018-06
-87.724058,41.909037,23.3533333333,wTzQBea_6PUpZwavJRKLbw,2018-06
-87.724079,41.909685,17.5227083333,cnNuPi1IuDDK_tP5MohP0w,2018-06
-87.678991,41.878713,26.7311458333,ATKnHiQJS7_h347glCe7Ow,2017-09
-87.679008,41.878066,27.8888541667,zKUugeCF0xNBlWbrAFLZ1A,2017-07
-87.678986,41.877393,21.6340625,j29GMbCPCU2X3-bu7ekIUw,2015-07
-87.677756,41.877481,12.1185416667,O8kGHv3NUN1CfHI8wO2Pow,2017-09
-87.688817,41.880231,12.9325,03WCSslNVRgIZZ1uhLKFBA,2017-08
-87.677829,41.879994,27.6876041667,lGDxYfXbffgMPlfPF6ok4Q,2018-06
-87.678668,41.879974,43.2525,qpIY5c4i4ijj1ofwaKVqXQ,2016-09
-87.679624,41.879960,37.0876041667,5_prSeDZE-C4v3XtyTXlTg,2018-06
-87.680577,41.879949,34.9973958333,Dc3zJjwlIHehmIilim8Swg,2018-06
-87.681423,41.879939,21.8280208333,3mRcUjPRJjmtQXCIaE3EUw,2018-06
-87.682384,41.879914,32.5540625,lLfDvFlAMTm586WE-klRtA,2018-06
-87.683262,41.879895,39.5394791667,U17cWWx1vJ1GXIwD1l2coA,2018-06
-87.684100,41.879889,33.636875,Eo521Kmq0uFhr3WTTP53ew,2018-06
-87.685018,41.879883,24.0804166667,J7mV84TEsOczMyHUESk__A,2018-06
-87.685892,41.879868,13.1319791667,PnEYWrziP1FOJpeWp1hnag,2018-06
-87.677590,41.879992,37.045625,QV2ahMMCgONw3uOG-QseWw,2015-07
-87.676777,41.880003,25.4102083333,cZG2WV5nM8HdjRY8HEW7fQ,2015-07
-87.685518,41.883888,45.9997916667,UZJ5hvXTTtQ_e-D01SJldQ,2016-09
-87.686387,41.883859,19.5201041667,fyu6FqDxmhdgnzWVJ7THyw,2016-09
-87.681602,41.884484,34.6803125,8IbcZ4FALegYGoFxBL6d9g,2017-07
-87.680689,41.884514,35.9748958333,uMNPs6fzYOnGc3h49vttmw,2016-09
-87.679825,41.884542,37.6791666667,A-H9BpCmYQ6R-uHkG3hLeQ,2016-09
-87.726521,41.782249,29.5367708333,Yrt0AkTRqMedUt7tMpIhVA,2018-07
-87.726503,41.781616,21.5385416667,qTQcomvKk8715uxsySIL3Q,2018-07
-87.726483,41.780904,21.8534375,A2kvGae6pl1GKUj0brS_Xg,2018-07
-87.726463,41.780227,33.1051041667,5LjTpSawbV1fOeJoaez0YA,2018-07
-87.726444,41.779558,18.140625,ffIUFbjubPaOEL1OiTmYAQ,2018-07
-87.726426,41.778933,28.7155208333,ijAtjytyVd46-x8vyCn4Hw,2018-07
-87.726406,41.778199,23.0872916667,aCMKIYdhH8JipkYYKgAP5g,2016-09
-87.726388,41.777541,33.31375,BvJ2WaWOfNo__1P2NpExZw,2016-09
-87.726370,41.776851,27.8436458333,chFmfT4dwrWG4ML_zBiLBQ,2016-09
-87.726355,41.776261,38.420625,S_UCqRGMRN9hMMSXjxT1Jg,2016-09
-87.726337,41.775515,23.7636458333,SX9XDVXW5TaqiSo-OuyuYA,2016-09
-87.726320,41.774873,35.81125,JnZX821hj0oOxRKW5BzPxg,2016-09
-87.726301,41.774206,22.5166666667,1lmhviIoXfthri8O3umZWw,2016-09
-87.726282,41.773516,32.9786458333,y-AAzMyGFaX5lm10nmhIDA,2016-09
-87.726266,41.772894,41.6334375,gv-OLPDzm2tZnBXMyNF35g,2016-09
-87.726253,41.772220,29.6769791667,VDkCDVJFaFTx32zaoWotCQ,2016-09
-87.726240,41.771518,45.1484375,0ZdN-xl62X6tcW3vuoMFAw,2016-09
-87.726224,41.770859,19.4982291667,njkqAgv5T6qQrTUimlOCwg,2018-08
-87.726206,41.770235,46.5752083333,9yZ3aFAb61u8JJGOhw5Vlg,2018-08
-87.726186,41.769546,24.1584375,zWgvlKH1s-J_G6BHZw91Vg,2018-08
-87.726167,41.768882,35.1060416667,5ALg8-Lutq7gb54-7AJp2Q,2018-08
-87.722739,41.780479,3.33677083333,QYqFYX91eNYDq9HUg9_IJA,2018-07
-87.723758,41.780459,35.3059375,pnScx31K4DIEZBosE3aYAw,2017-07
-87.724027,41.780455,14.3498958333,ZpJeCbA9Bfs9DZFA_cxt-g,2018-07
-87.725545,41.780437,22.0226041667,8gqZ3VzSQimXvWLyl7NcXg,2017-07
-87.726389,41.780430,32.6715625,f-FuVMw7AwFI1Az4b0PjlQ,2017-07
-87.727229,41.780419,35.32375,wHcubEodJmv9ZOkonxWyDw,2017-07
-87.728232,41.780410,23.1289583333,GS75XU3C6vgB9nWP7qj5Gg,2017-07
-87.729081,41.780405,37.2508333333,GOX7yxgpKhtjWypZXiaMMQ,2017-07
-87.729929,41.780392,33.2494791667,y6cFHHSnX3kvlyC9ywCn4g,2017-07
-87.730938,41.780378,19.3117708333,KrFeUQuIHqP6otLfE9_xMQ,2017-07
-87.731725,41.780368,21.0647916667,4UiVgXTAmItbZ-kzlAUdVw,2017-07
-87.732712,41.780356,30.6120833333,pSDQXp1nXrx6QPwDBrDY8Q,2017-07
-87.733561,41.780348,21.0403125,jtU0YqbIt3B-sQcLdhmWdA,2017-07
-87.735418,41.780329,20.4915625,bndFK_r7hvvjGDCZkvNcWQ,2016-06
-87.722956,41.786845,9.015625,ZnFIRcGYnhjEXkEOJUU0gA,2016-06
-87.722066,41.786857,22.2866666667,s1YihRawDTJHuezVv9RX6A,2018-07
-87.721212,41.786869,27.4123958333,pecq1Lvy1FGlHgPGbMq9nQ,2018-07
-87.720325,41.786882,25.7016666667,2n_VVjOazNnpphmvygzrrQ,2018-07
-87.719341,41.786896,24.4882291667,Nq0DSMCT9r5e9yHSF_3PkQ,2018-07
-87.718516,41.786908,17.5388541667,xBwABgdFfH_utUWQYY097A,2018-07
-87.666449,41.772168,36.925,RT13bLGDAPtZMII55GIAxg,2018-07
-87.666346,41.768152,28.2783333333,-qZUaK8E6WwuvnVUmIoEUg,2016-06
-87.666328,41.767505,33.3704166667,lF8Isp2WozN5ARXlxkQUYw,2016-06
-87.666310,41.766858,36.6398958333,dNnwZvKKRGFiz7yKyIkgTw,2016-06
-87.677582,41.779265,11.9809375,6KAgvAIP9j0y4YkU4Sd5tQ,2018-07
-87.563262,41.753563,20.9484375,IrBujEIILZyjDp2VPEr7MQ,2016-09
-87.564222,41.753551,27.6035416667,4Xr13BpYRu5e4XZuccQXFQ,2016-09
-87.582652,41.767897,30.9010416667,eIm0PzBNmY41032IMaDzCQ,2016-08
-87.593341,41.763257,26.9933333333,BCrxpodGQBtAjpP58huP5w,2017-06
-87.587947,41.763314,42.1010416667,2vSH9u4fvFzlY2LLYZKakw,2016-08
-87.587039,41.763319,30.8005208333,povyeKBw0WZGUj49mLd-UA,2016-08
-87.586193,41.763327,14.3729166667,wumByxKwCyQcSveox-hxsA,2011-08
-87.576366,41.767971,15.2247916667,d-leLUEHTAXkZRCh-0Ij7Q,2017-09
-87.571807,41.768003,23.5019791667,VkrP4b0wunrLwq8k4YHbHg,2017-06
-87.570966,41.768021,23.9870833333,gGXBn_W-RE8VGDna9_Ob2g,2017-06
-87.570060,41.768048,27.6345833333,FEj9_ntDnFjj015EWnNmAw,2017-06
-87.569216,41.768058,24.9894791667,h0nL2vbALZoHSxMxMGWM1w,2017-06
-87.568234,41.768073,29.3569791667,QtvB5fyivqhDxd6YDLGL0Q,2017-06
-87.567364,41.768052,16.9235416667,kQ2As1mdHyNnfso-AuAvfA,2017-07
-87.551512,41.748557,41.6910416667,gZZOPlRSBWnikYa3i19eog,2017-06
-87.551509,41.747899,43.0714583333,T3VQI-PYYPrGhu06KyOGFA,2017-06
-87.551486,41.747180,35.8652083333,VCNlt8RsEc1l1XUZanEVrg,2017-06
-87.551461,41.746523,28.971875,0zuXpaDhMed_qrBz-LbGXg,2017-06
-87.551440,41.745907,22.7235416667,ecg0RxNAp8hiQpCoMT33SA,2017-06
-87.551421,41.745151,21.3597916667,eiQfjzeB1EKiTxEJuX58vw,2017-06
-87.551427,41.744530,7.11260416667,jWyPMD0Jn30l-QJdVDjKCg,2015-07
-87.551408,41.743810,17.8729166667,q2nvcEobXsRs1McrVefj2A,2015-07
-87.546911,41.733782,43.1844791667,ftPi_BhQDAWFl5UOlD4i2A,2016-07
-87.545968,41.733786,35.6614583333,0yG9fmMxeYkQTvZ-LXW2hw,2016-07
-87.545076,41.733795,29.0796875,LrVO1S_WbKPz_T4bmqc7xg,2016-07
-87.552896,41.751878,8.19416666667,cAbwT-YKtaYjmMXWu40lJA,2017-06
-87.552887,41.751284,27.0305208333,RqGYiHZzXYJfCveYJGfg-A,2017-06
-87.552876,41.750569,29.2304166667,GaHJoO-itZTOU7ROTNJkHw,2017-06
-87.552864,41.749874,40.856875,ZyanytZWPAcNLegGpJmT_Q,2017-06
-87.552850,41.749235,23.6334375,Z7yxJFJpvrV3C3VH7r8NAA,2017-06
-87.552836,41.748549,41.2880208333,MGdNYdAH9R80u8FZKbe0iQ,2017-06
-87.552820,41.747935,35.1184375,xwenDajJt4vD8-0524hIqg,2017-06
-87.552801,41.747234,30.8153125,vZ7UYU01AsakrLsvTy0EjQ,2017-06
-87.552789,41.746587,20.8560416667,kphdAVVKYEM15E65VLtQ5g,2017-06
-87.552781,41.745894,16.0029166667,FUsbgbkBj3nEkDjHI-3ufQ,2017-06
-87.552771,41.745182,19.8001041667,XXHgZhtRw79pS5MW4DBnUg,2017-06
-87.560245,41.759063,4.58708333333,zcDS75qiZIyMw0sYY31JLg,2017-07
-87.559723,41.758530,15.1754166667,9ZU4xWy6N1dpkg2e1lsUtw,2017-06
-87.559137,41.757995,15.0786458333,_g86OoO7rKcp9-A1szSHAg,2017-06
-87.558609,41.757504,40.775625,LuDVY1nXTZi9_SgOWIJf6A,2017-06
-87.558082,41.757018,13.9608333333,LFjYPzc1faGwJjsaz2inKQ,2016-09
-87.557469,41.756463,10.7638541667,Kgz-gga09Y3BurIwnKebew,2016-09
-87.556937,41.755984,17.1744791667,YXOLS2OXH04NI4afHHDpaw,2016-09
-87.556320,41.755384,16.0128125,Ijf4CXy2QwSNzBbgCqj9Tg,2016-09
-87.555751,41.754859,21.3454166667,UZP9H2gxKPJD0G-JbUNP3A,2016-09
-87.555186,41.754344,25.9873958333,zYq1WL_lWLfzavjGXcXf6Q,2016-09
-87.554697,41.753873,37.3032291667,lS3UszcCto909Nkz4otpGA,2016-09
-87.554059,41.753276,13.6441666667,V-c8obk01EMu5FkPZBzstQ,2016-09
-87.553529,41.752791,19.8113541667,OVv35ZKAQTAdamgcNGuYPg,2016-09
-87.552979,41.752276,11.7830208333,jdvXEPrRQabx4xvfxyyA2w,2016-09
-87.555512,41.751861,17.8027083333,zub_q4Q7D5dHXRO5PnD9Jg,2017-06
-87.556565,41.756864,26.3120833333,QcqRpi9s1bQCo8V2nof72g,2016-09
-87.544429,41.751530,19.3371875,c2dUsF4lV8No2XVaTuLWTQ,2017-06
-87.651144,41.893981,17.786875,YsMm0evMPg0_ulvkwCJEow,2016-09
-87.651136,41.894667,19.5520833333,nFM1k_CkQ-3ZjS8U0eq1uQ,2018-05
-87.651156,41.895348,18.2832291667,GuiBotdpQp9xuXMpmgW4wA,2018-06
-87.651181,41.896040,22.6619791667,XT5aAZ6DNwb2_D5J1tuORQ,2018-06
-87.653002,41.894691,3.656875,bdf78M-peta9GGjZc5wu1g,2018-05
-87.682519,41.786967,26.9960416667,xPcX0HRKmhPY8Bvxc17HEw,2018-07
-87.684099,41.793409,38.9001041667,RMTFxA2tZxaycaJ9hQxKrA,2018-07
-87.683850,41.795322,31.5072916667,_vhvmXtKfj-TA3zRhMWJOw,2017-06
-87.682285,41.793464,37.7986458333,yyBQDyJZC8RMA99nPqLs5Q,2018-07
-87.682266,41.792820,34.79,fiVBZ96AywDQM0Eec2pX9Q,2018-07
-87.666919,41.790199,33.8925,jlk9RkOtb8gpQNhSDf_fAA,2018-07
-87.666910,41.789529,41.3719791667,0KBd6X6HuLUGsy4Aes96Qg,2018-07
-87.666901,41.788839,35.6234375,1mjnv1qyjcF9IHlsv_gGqQ,2018-07
-87.663222,41.788250,30.98375,qeKTHfkiYgKZ1JlqbYsZwA,2018-07
-87.663201,41.787462,36.2772916667,CWmmwwTaH8aFliIYMXZJ6g,2018-07
-87.663190,41.786997,37.9873958333,QcBM0JKFroVxYwzfCxLB4Q,2018-07
-87.655814,41.782163,26.2204166667,Q0Wx12pUdQ2YiT7nmwMwMg,2018-07
-87.655810,41.781602,38.7019791667,N8SRBljHAdK2YDM90Bfh-Q,2018-07
-87.655788,41.780947,42.8229166667,XXn6PBfuRIgILthFucEz8Q,2018-07
-87.655759,41.780322,36.6814583333,hsB8Rv9I0fl5kyMdtEDLGQ,2018-07
-87.655728,41.779599,14.1678125,6S9_YmoikdojkNm3wRZ3ww,2018-07
-87.647289,41.784076,30.9951041667,wv8cVNETA1G1pdVNOWOsXA,2017-06
-87.647273,41.783345,49.9545833333,U9RUplbGfbYjjUAd7rQw3A,2018-07
-87.647272,41.782697,57.3439583333,DtbAmLo4i5xiExuttwFBxA,2018-07
-87.637741,41.789900,45.5021875,ohmKDnJSRog1JbM9zavqmQ,2018-07
-87.638127,41.789898,38.2948958333,ue-zXQUs_Hb0HZcwlFVHSA,2016-06
-87.639068,41.789895,32.515625,hPUyV03S-c_dfv-PBp8lzg,2016-06
-87.659211,41.794851,58.1502083333,A6VDVCrZRw_HUGsg97gUuw,2018-07
-87.659336,41.795440,65.4947916667,337mOER1rN_PwzUoctNr1A,2018-07
-87.659248,41.796320,62.4739583333,k8Tmd_Xcq_ipixhDjlTvOQ,2018-07
-87.659296,41.796878,64.6561458333,DjQtMMSJ9n6pBxOIGaFZFw,2018-07
-87.659389,41.797529,63.0753125,Jfxoj6Dh182BNHntXuvtZw,2018-07
-87.659362,41.798087,66.8716666667,e0NsRLtfFp6NYYfJlX7n2w,2018-07
-87.659005,41.798525,58.5760416667,9utC6Jj5C4RLvvyLzLc-ZA,2018-07
-87.658379,41.798700,46.3105208333,5RUUnic_1vLBaCzKe51VEA,2015-09
-87.657492,41.798703,30.7086458333,tHsIVgHc_0-VVQHbYuvuFA,2015-09
-87.656525,41.798721,48.4460416667,2EDeWrDd0ujvqfXJzL-S8g,2018-07
-87.655785,41.798550,53.4027083333,3BhOa0RmXYYBBhd_p-QMvw,2018-07
-87.655413,41.797964,60.3835416667,Wu2s_saeVa2d1NEkGXuQgg,2018-07
-87.655439,41.797291,62.5215625,zTDGL4pQcr_vYBGaPfdgKw,2018-07
-87.655500,41.796677,56.9879166667,tagfrvjpQ7qHkYpzkSQOzA,2018-07
-87.655412,41.795958,56.0797916667,9Sga_n6QtXH_Vm-dG7CBaQ,2018-07
-87.655309,41.795287,60.5466666667,zL2gOowvX_2tXBbMwNRBjQ,2018-07
-87.655611,41.794737,59.4148958333,AURnrJzg16njmgwnFkDHEQ,2018-07
-87.655902,41.794556,59.5195833333,gjE0XPsQDS0DLoUqF-CO5g,2018-07
-87.656791,41.794390,56.8803125,POy1JEPQmN7VPBvXABTcHw,2018-07
-87.657675,41.794363,50.5365625,rB5BScRhvN1fkn0zkH6O_Q,2015-09
-87.658794,41.794567,54.8834375,86cDxx7YbDrqb9MC-lh2Iw,2018-07
-87.779224,41.788701,29.5865625,YLoAi3DprkxVkml3Xny7Gw,2018-07
-87.779204,41.788030,48.640625,Uy3mzfUHyEu7xk2eVdug7Q,2018-07
-87.779185,41.787397,44.3483333333,wkSVSCHZ-ph2HbWaZmKm4Q,2018-07
-87.779162,41.786656,52.7166666667,O3tWVofeQnUOHbndtx20pw,2018-07
-87.779142,41.786026,21.3919791667,1RZ5wcANZ7SwpCE7WvJbTA,2018-07
-87.779122,41.785397,40.8853125,fNSKuhQ2qCYBQVJo8Vwedw,2018-07
-87.707330,41.927616,27.9853125,_MW6KQfNgH8v5BfMo_PVyg,2018-05
-87.705189,41.928402,40.743125,gtkSVqrrzsFRv76c0gzT_A,2018-06
-87.705838,41.928121,8.55791666667,wZJrooEGD-zG-EiEN9fyDA,2018-05
-87.708120,41.928363,34.2795833333,iCiO2CwfZ8sPjBDyllIntw,2018-07
-87.707736,41.928573,21.7464583333,fMhFB5BWpemPCeDCIrgvvQ,2018-07
-87.707635,41.928043,19.5957291667,sdgwNKHBsDHK0MBPSSImXQ,2018-05
-87.706227,41.927958,10.1353125,54a4vBmU6SfdhQ5c_FvYew,2018-05
-87.791207,41.783289,18.8405208333,jQR2s3PlcIxtfxQkmTWFZg,2018-06
-87.791188,41.782778,2.87947916667,j2bM_sheUNKFKb42tNc9HA,2018-06
-87.791164,41.782141,17.2808333333,83bhGBiY5KtANitKcJbchA,2018-06
-87.791140,41.781512,4.63635416667,if_hFTUt-CLxYA1NSYPnpA,2018-06
-87.791115,41.780852,8.18510416667,2ap6BGDO-2gfWeTz1-evdQ,2018-06
-87.791087,41.780121,4.18677083333,6PDlRkso8-DfL0pD9sPfUg,2018-06
-87.791063,41.779488,8.96458333333,eVNM0bpqpgLCPrEdNTMfGg,2018-06
-87.791036,41.778805,6.3559375,jWNHoDDU2gWsQA-mCLy8fQ,2018-06
-87.791010,41.778133,1.09916666667,Z-DBTr61Q95cba9E0dOQ3w,2018-06
-87.791011,41.777481,10.3247916667,P1XNO12QaIq12sfKjcotpA,2018-06
-87.790993,41.776773,37.8527083333,RFGO5ha0u0AkCB2KBuqnew,2018-06
